,textblob,textblob_rstd,textblob_rzstd,textblob_smalowess_rzstd
95,-0.7555555555555555,-0.7555555555555555,-2.6507311648103107,-0.008570700808864094
96,0.0,0.0,-0.04743837141515752,-0.008668608721951621
97,0.0,0.0,-0.04743837141515752,-0.008766492704426865
98,0.1,0.1,0.297115086534201,-0.008864352588595933
99,0.0,0.0,-0.04743837141515752,-0.008962188205808432
100,0.0,0.0,-0.04743837141515752,-0.009059999386157853
101,-0.2,-0.2,-0.7365452873138746,-0.009157785958433525
102,0.0,0.0,-0.04743837141515752,-0.00925554775040067
103,0.05,0.05,0.12483835755952176,-0.009353284589931206
104,-0.15555555555555559,-0.15555555555555559,-0.5834104171141598,-0.009450996305384079
105,0.0,0.0,-0.04743837141515752,-0.009548682725440587
106,0.0,0.0,-0.04743837141515752,-0.00964634367884347
107,-0.175,-0.175,-0.6504069228265349,-0.009743978994917479
108,0.0,0.0,-0.04743837141515752,-0.009841588503783237
109,0.0,0.0,-0.04743837141515752,-0.009939172036592347
110,0.0,0.0,-0.04743837141515752,-0.010036729425588453
111,0.0,0.0,-0.04743837141515752,-0.010134260503913035
112,0.0,0.0,-0.04743837141515752,-0.010231765105518533
113,0.0,0.0,-0.04743837141515752,-0.010329243065089306
114,-0.14305555555555555,-0.14305555555555555,-0.5403412348704898,-0.010426694218266122
115,0.6,0.6,2.0198823762809934,-0.01052411840165314
116,0.25,0.25,0.8139452734582387,-0.010621515453098487
117,0.0,0.0,-0.04743837141515752,-0.010718885211858849
118,0.0,0.0,-0.04743837141515752,-0.010816227518497838
119,0.0,0.0,-0.04743837141515752,-0.010913542214971423
120,-0.21,-0.21,-0.7710006331088104,-0.011010829144588499
121,0.7,0.7,2.364435834230352,-0.011108088151959608
122,-0.2,-0.2,-0.7365452873138746,-0.011205319082874622
123,0.0,0.0,-0.04743837141515752,-0.01130252178442855
124,0.0,0.0,-0.04743837141515752,-0.011399696105298535
125,0.0,0.0,-0.04743837141515752,-0.011496841895949367
126,-0.125,-0.125,-0.4781301938518557,-0.011593959008705511
127,0.0,0.0,-0.04743837141515752,-0.011691047297870747
128,-0.012500000000000025,-0.012500000000000025,-0.09050755365882741,-0.011788106619780738
129,0.0,0.0,-0.04743837141515752,-0.011885136832882077
130,0.0,0.0,-0.04743837141515752,-0.011982137797758204
131,0.0,0.0,-0.04743837141515752,-0.012079109377136998
132,0.0,0.0,-0.04743837141515752,-0.012176051435899421
133,0.0,0.0,-0.04743837141515752,-0.012272963841094452
134,0.0,0.0,-0.04743837141515752,-0.012369846461972013
135,0.0,0.0,-0.04743837141515752,-0.01246669916998968
136,-0.15555555555555559,-0.15555555555555559,-0.5834104171141598,-0.01256352183881937
137,0.0,0.0,-0.04743837141515752,-0.012660314344356308
138,0.0,0.0,-0.04743837141515752,-0.012757076564728348
139,0.0,0.0,-0.04743837141515752,-0.012853808380201866
140,0.0,0.0,-0.04743837141515752,-0.012950509672777649
141,-0.125,-0.125,-0.4781301938518557,-0.01304718032609692
142,-0.1875,-0.1875,-0.6934761050702047,-0.013143820225429951
143,0.0,0.0,-0.04743837141515752,-0.01324042925755931
144,-0.05,-0.05,-0.2197151003898368,-0.013337007310623143
145,0.0,0.0,-0.04743837141515752,-0.013433554274045799
146,0.0,0.0,-0.04743837141515752,-0.013530070038372874
147,0.0,0.0,-0.04743837141515752,-0.013626554495238462
148,0.0,0.0,-0.04743837141515752,-0.013723007537349993
149,0.0,0.0,-0.04743837141515752,-0.013819429058347744
150,0.0,0.0,-0.04743837141515752,-0.013915818952606017
151,0.0,0.0,-0.04743837141515752,-0.014012177115069665
152,0.0,0.0,-0.04743837141515752,-0.014108503440748148
153,0.0,0.0,-0.04743837141515752,-0.014204797824596816
154,0.0,0.0,-0.04743837141515752,-0.014301060161543498
155,0.0,0.0,-0.04743837141515752,-0.014397290346530488
156,0.0,0.0,-0.04743837141515752,-0.014493488274432278
157,-0.15,-0.15,-0.5642685583391953,-0.014589653840040233
158,0.0,0.0,-0.04743837141515752,-0.014685786938074154
159,0.5,0.5,1.675328918331635,-0.014781887463193722
160,0.0,0.0,-0.04743837141515752,-0.014877955310010476
161,0.0,0.0,-0.04743837141515752,-0.014973990373084988
162,0.0,0.0,-0.04743837141515752,-0.015069992546847079
163,0.0,0.0,-0.04743837141515752,-0.015165961725451179
164,0.0,0.0,-0.04743837141515752,-0.015261897802752757
165,0.0,0.0,-0.04743837141515752,-0.015357800672295146
166,0.0,0.0,-0.04743837141515752,-0.015453670227223175
167,-0.125,-0.125,-0.4781301938518557,-0.015549506360270124
168,0.0,0.0,-0.04743837141515752,-0.01564530896374709
169,0.0,0.0,-0.04743837141515752,-0.015741077929468956
170,-0.41666666666666663,-0.41666666666666663,-1.4830777795374845,-0.015836813148743526
171,0.0,0.0,-0.04743837141515752,-0.015932514512382694
172,0.0,0.0,-0.04743837141515752,-0.01602818191078179
173,0.0,0.0,-0.04743837141515752,-0.016123815234205703
174,0.0,0.0,-0.04743837141515752,-0.016219414372869247
175,0.0,0.0,-0.04743837141515752,-0.01631497921695018
176,-0.15555555555555559,-0.15555555555555559,-0.5834104171141598,-0.01641050965665987
177,0.0,0.0,-0.04743837141515752,-0.01650600558251986
178,0.0,0.0,-0.04743837141515752,-0.016601466885541948
179,0.0,0.0,-0.04743837141515752,-0.01669689345728872
180,-0.15555555555555559,-0.15555555555555559,-0.5834104171141598,-0.016792285189967497
181,0.0,0.0,-0.04743837141515752,-0.016887641976464092
182,-0.125,-0.125,-0.4781301938518557,-0.01698296371035781
183,0.0,0.0,-0.04743837141515752,-0.017078250285869845
184,1.7,1.7,5.809970413723937,-0.017173501597613747
185,0.0,0.0,-0.04743837141515752,-0.017268717540543304
186,0.0,0.0,-0.04743837141515752,-0.01736389801005289
187,0.2,0.2,0.6416685444835595,-0.01745904290233714
188,0.0,0.0,-0.04743837141515752,-0.01755415211450468
189,0.0,0.0,-0.04743837141515752,-0.017649225544774213
190,-0.7,-0.7,-2.459312577060667,-0.01774426309280199
191,0.0,0.0,-0.04743837141515752,-0.01783926465958689
192,-0.125,-0.125,-0.4781301938518557,-0.017934230147383403
193,0.1,0.1,0.297115086534201,-0.01802915945968064
194,-0.8999999999999999,-0.8999999999999999,-3.1484194929593836,-0.01812405250113962
195,-0.6666666666666666,-0.6666666666666666,-2.3444614244108806,-0.01821890917761076
196,-0.3,-0.3,-1.081098745263233,-0.018313729396002724
197,-0.15,-0.15,-0.5642685583391953,-0.018408513064361344
198,0.0,0.0,-0.04743837141515752,-0.01850326009221984
199,0.7,0.7,2.364435834230352,-0.018597970390699946
200,-0.05,-0.05,-0.2197151003898368,-0.01869264387251736
201,-0.16666666666666666,-0.16666666666666666,-0.6216941346640884,-0.018787280451912587
202,0.8,0.8,2.708989292179711,-0.0188818800444755
203,-1.0,-1.0,-3.4929729509087424,-0.01897644256697525
204,0.0,0.0,-0.04743837141515752,-0.019070967937416444
205,0.0,0.0,-0.04743837141515752,-0.019165456075022687
206,-0.125,-0.125,-0.4781301938518557,-0.01925990690021713
207,0.0,0.0,-0.04743837141515752,-0.019354320334545802
208,0.0,0.0,-0.04743837141515752,-0.01944869630056118
209,-0.15555555555555559,-0.15555555555555559,-0.5834104171141598,-0.019543034721415515
210,0.0,0.0,-0.04743837141515752,-0.0196373355208513
211,0.0,0.0,-0.04743837141515752,-0.01973159862325776
212,0.0,0.0,-0.04743837141515752,-0.01982582395365635
213,0.0,0.0,-0.04743837141515752,-0.019920011437331547
214,0.0,0.0,-0.04743837141515752,-0.020014160999792786
215,0.0,0.0,-0.04743837141515752,-0.020108272566956645
216,-0.5,-0.5,-1.77020566116195,-0.020202346065116953
217,0.0,0.0,-0.04743837141515752,-0.020296381420906697
218,0.0,0.0,-0.04743837141515752,-0.020390378561189415
219,0.0,0.0,-0.04743837141515752,-0.020484337413044562
220,0.0,0.0,-0.04743837141515752,-0.020578257903783623
221,-0.16666666666666666,-0.16666666666666666,-0.6216941346640884,-0.020672139960966444
222,0.0,0.0,-0.04743837141515752,-0.02076598351237817
223,0.0,0.0,-0.04743837141515752,-0.020859788485884698
224,0.0,0.0,-0.04743837141515752,-0.02095355480940792
225,0.0,0.0,-0.04743837141515752,-0.021047282410986183
226,0.0,0.0,-0.04743837141515752,-0.02114097121902404
227,0.0,0.0,-0.04743837141515752,-0.02123462116256981
228,0.0,0.0,-0.04743837141515752,-0.021328232171389076
229,0.0,0.0,-0.04743837141515752,-0.021421804175984833
230,0.0,0.0,-0.04743837141515752,-0.02151533710761806
231,0.0,0.0,-0.04743837141515752,-0.021608830898328123
232,0.0,0.0,-0.04743837141515752,-0.021702285480953782
233,0.0,0.0,-0.04743837141515752,-0.02179570078915429
234,0.0,0.0,-0.04743837141515752,-0.021889076757382078
235,0.0,0.0,-0.04743837141515752,-0.02198241332072587
236,0.0,0.0,-0.04743837141515752,-0.022075710414956175
237,0.0,0.0,-0.04743837141515752,-0.02216896797656345
238,0.0,0.0,-0.04743837141515752,-0.022262185942780368
239,0.0,0.0,-0.04743837141515752,-0.02235536425160246
240,-0.4,-0.4,-1.4256522032125916,-0.02244850284181014
241,-1.0,-1.0,-3.4929729509087424,-0.02254160165299084
242,-0.7999999999999999,-0.7999999999999999,-2.8038660350100253,-0.02263466062556067
243,-1.0,-1.0,-3.4929729509087424,-0.022727679700787658
244,0.0,0.0,-0.04743837141515752,-0.022820658820814035
245,0.0,0.0,-0.04743837141515752,-0.02291359792869186
246,0.0,0.0,-0.04743837141515752,-0.023006496968454304
247,-0.2,-0.2,-0.7365452873138746,-0.023099355885152825
248,0.0,0.0,-0.04743837141515752,-0.023192174624820604
249,-0.2,-0.2,-0.7365452873138746,-0.02328495313425469
250,0.0,0.0,-0.04743837141515752,-0.023377691360977847
251,-0.1,-0.1,-0.3919918293645161,-0.023470389253236905
252,0.0,0.0,-0.04743837141515752,-0.023563046759906597
253,0.6,0.6,2.0198823762809934,-0.02365566383039672
254,-0.3125,-0.3125,-1.1241679275069028,-0.023748240414650703
255,0.0,0.0,-0.04743837141515752,-0.02384077646316681
256,1.0,1.0,3.3980962080784276,-0.02393327192700707
257,0.0,0.0,-0.04743837141515752,-0.02402572675777155
258,0.1333333333333333,0.1333333333333333,0.41196623918398706,-0.024118140907606875
259,-0.05,-0.05,-0.2197151003898368,-0.02421051432926827
260,0.10000000000000003,0.10000000000000003,0.2971150865342011,-0.024302846976274675
261,0.0,0.0,-0.04743837141515752,-0.024395138802917122
262,-0.05,-0.05,-0.2197151003898368,-0.02448738976444798
263,0.0,0.0,-0.04743837141515752,-0.024579599817238486
264,0.0,0.0,-0.04743837141515752,-0.024671768919096632
265,0.0,0.0,-0.04743837141515752,-0.02476389702923765
266,0.30000000000000004,0.30000000000000004,0.9862220024329182,-0.024855984108366976
267,-0.125,-0.125,-0.4781301938518557,-0.02494803011873571
268,0.0,0.0,-0.04743837141515752,-0.02504003502405437
269,0.0,0.0,-0.04743837141515752,-0.025131998788953405
270,-0.30000000000000004,-0.30000000000000004,-1.0810987452632332,-0.025223921378513276
271,0.0,0.0,-0.04743837141515752,-0.025315802758190686
272,0.0,0.0,-0.04743837141515752,-0.025407642893838286
273,0.0,0.0,-0.04743837141515752,-0.02549944175172555
274,0.0,0.0,-0.04743837141515752,-0.025591199298558152
275,0.0,0.0,-0.04743837141515752,-0.025682915501581947
276,-0.3666666666666667,-0.3666666666666667,-1.3108010505628054,-0.02577459032886368
277,0.0,0.0,-0.04743837141515752,-0.025866223749115583
278,-0.6,-0.6,-2.1147591191113086,-0.02595781573162404
279,0.6,0.6,2.0198823762809934,-0.026049366246202525
280,0.5,0.5,1.675328918331635,-0.026140875263283122
281,0.0,0.0,-0.04743837141515752,-0.026232342753962856
282,0.5,0.5,1.675328918331635,-0.02632376869002739
283,0.0,0.0,-0.04743837141515752,-0.02641515304405796
284,0.7,0.7,2.364435834230352,-0.02650649578976668
285,-0.09166666666666667,-0.09166666666666667,-0.36327904120206955,-0.026597796901990135
286,0.0,0.0,-0.04743837141515752,-0.026689056356599346
287,-0.2,-0.2,-0.7365452873138746,-0.026780274130504683
288,0.0,0.0,-0.04743837141515752,-0.026871450201684584
289,0.5,0.5,1.675328918331635,-0.026962584549192536
290,-0.125,-0.125,-0.4781301938518557,-0.027053677153077514
291,0.7333333333333334,0.7333333333333334,2.4792869868801386,-0.02714472799431049
292,-0.05,-0.05,-0.2197151003898368,-0.027235737054792344
293,0.0,0.0,-0.04743837141515752,-0.02732670431752477
294,0.0,0.0,-0.04743837141515752,-0.027417629767228214
295,-0.165,-0.165,-0.6159515770315991,-0.027508513390572798
296,0.0,0.0,-0.04743837141515752,-0.02759935517623192
297,0.0,0.0,-0.04743837141515752,-0.027690155114925067
298,0.8392857142857143,0.8392857142857143,2.8443495792312445,-0.027780913199585724
299,-0.4,-0.4,-1.4256522032125916,-0.027871629425901205
300,0.0,0.0,-0.04743837141515752,-0.02796230379246915
301,0.0,0.0,-0.04743837141515752,-0.028052936300848628
302,0.5,0.5,1.675328918331635,-0.028143526955615845
303,0.0,0.0,-0.04743837141515752,-0.028234075764422408
304,0.0,0.0,-0.04743837141515752,-0.02832458273805367
305,0.0,0.0,-0.04743837141515752,-0.02841504789046748
306,0.0,0.0,-0.04743837141515752,-0.02850547123876817
307,0.0,0.0,-0.04743837141515752,-0.028595852803219014
308,0.0,0.0,-0.04743837141515752,-0.028686192607194884
309,-0.15555555555555559,-0.15555555555555559,-0.5834104171141598,-0.02877649067721105
310,0.0,0.0,-0.04743837141515752,-0.0288667470429949
311,-0.2,-0.2,-0.7365452873138746,-0.028956961737646076
312,0.0,0.0,-0.04743837141515752,-0.02904713479762042
313,0.3,0.3,0.986222002432918,-0.029137266262841813
314,0.0,0.0,-0.04743837141515752,-0.02922735617691256
315,0.0,0.0,-0.04743837141515752,-0.029317404587217044
316,0.0,0.0,-0.04743837141515752,-0.029407411545016
317,-0.5,-0.5,-1.77020566116195,-0.02949737710549934
318,0.2857142857142857,0.2857142857142857,0.937000079868724,-0.029587301327445636
319,0.0,0.0,-0.04743837141515752,-0.029677184273121496
320,0.0,0.0,-0.04743837141515752,-0.029767026008294797
321,0.2857142857142857,0.2857142857142857,0.937000079868724,-0.029856826602205705
322,0.2857142857142857,0.2857142857142857,0.937000079868724,-0.0299465861275425
323,0.1,0.1,0.297115086534201,-0.03003630466044426
324,0.0,0.0,-0.04743837141515752,-0.030125982280373154
325,-0.3,-0.3,-1.081098745263233,-0.030215619070134158
326,0.0,0.0,-0.04743837141515752,-0.03030521511594323
327,0.0,0.0,-0.04743837141515752,-0.03039477050749718
328,0.2857142857142857,0.2857142857142857,0.937000079868724,-0.030484285338045293
329,-0.2,-0.2,-0.7365452873138746,-0.030573759704461707
330,0.0,0.0,-0.04743837141515752,-0.030663193707319958
331,0.3666666666666667,0.3666666666666667,1.2159243077324906,-0.030752587450931453
332,0.0,0.0,-0.04743837141515752,-0.03084194104327529
333,0.31666666666666665,0.31666666666666665,1.0436475787578112,-0.030931254596036354
334,-0.7875,-0.7875,-2.760796852766356,-0.031020528224681213
335,-0.6,-0.6,-2.1147591191113086,-0.031109762048535758
336,0.0,0.0,-0.04743837141515752,-0.03119895619084026
337,0.0,0.0,-0.04743837141515752,-0.03128811077873303
338,0.0,0.0,-0.04743837141515752,-0.03137722594330712
339,-1.4,-1.4,-4.871186782706176,-0.03146630181969005
340,-0.1875,-0.1875,-0.6934761050702047,-0.031555338547126686
341,-0.35,-0.35,-1.2533754742379122,-0.03164433626906336
342,0.0,0.0,-0.04743837141515752,-0.03173329513323295
343,0.0,0.0,-0.04743837141515752,-0.03182221529174237
344,0.0,0.0,-0.04743837141515752,-0.03191109690116155
345,0.4,0.4,1.3307754603822768,-0.03199994012261392
346,0.13636363636363635,0.13636363636363635,0.4224072530612404,-0.03208874512186822
347,-0.2916666666666667,-0.2916666666666667,-1.0523859571007865,-0.03217751206943388
348,0.04886363636363636,0.04886363636363636,0.12092297735555174,-0.03226624114065524
349,0.0,0.0,-0.04743837141515752,-0.03235493251581052
350,0.0,0.0,-0.04743837141515752,-0.03244358638021037
351,1.2857142857142856,1.2857142857142856,4.3825346593623085,-0.03253220292430052
352,0.0,0.0,-0.04743837141515752,-0.03262078234376398
353,-0.0267857142857143,-0.0267857142857143,-0.13972947622302145,-0.03270932483962662
354,-0.1,-0.1,-0.3919918293645161,-0.03279783061836491
355,0.0,0.0,-0.04743837141515752,-0.032886299892014255
356,0.0,0.0,-0.04743837141515752,-0.032974732878326925
357,0.0,0.0,-0.04743837141515752,-0.03306312980106771
358,0.0,0.0,-0.04743837141515752,-0.0331514908901815
359,0.0,0.0,-0.04743837141515752,-0.033239816381767484
360,0.0,0.0,-0.04743837141515752,-0.03332810651760851
361,0.0,0.0,-0.04743837141515752,-0.03341636154513283
362,0.0,0.0,-0.04743837141515752,-0.033504581717524316
363,0.0,0.0,-0.04743837141515752,-0.03359276729383532
364,-0.85,-0.85,-2.9761427639847047,-0.03368091853910025
365,0.0,0.0,-0.04743837141515752,-0.03376903572446513
366,0.0,0.0,-0.04743837141515752,-0.03385711912737595
367,-0.30000000000000004,-0.30000000000000004,-1.0810987452632332,-0.033945169031768904
368,0.0,0.0,-0.04743837141515752,-0.034033185728182556
369,0.0,0.0,-0.04743837141515752,-0.03412116951377204
370,0.0,0.0,-0.04743837141515752,-0.03420912069240726
371,0.0,0.0,-0.04743837141515752,-0.034297039574800715
372,-0.2916666666666667,-0.2916666666666667,-1.0523859571007865,-0.03438492647863626
373,0.0,0.0,-0.04743837141515752,-0.034472781728700316
374,0.0,0.0,-0.04743837141515752,-0.03456060565701528
375,-0.39166666666666666,-0.39166666666666666,-1.3969394150501449,-0.03464839860297383
376,0.0,0.0,-0.04743837141515752,-0.034736160913475464
377,0.1,0.1,0.297115086534201,-0.03482389294306506
378,0.7,0.7,2.364435834230352,-0.03491159505404246
379,0.0,0.0,-0.04743837141515752,-0.03499926761648082
380,0.0625,0.0625,0.16790753980319156,-0.03508691100833614
381,0.0,0.0,-0.04743837141515752,-0.03517452561558688
382,-0.26666666666666666,-0.26666666666666666,-0.9662475926134468,-0.03526211183237515
383,0.0,0.0,-0.04743837141515752,-0.03534967006114947
384,0.2857142857142857,0.2857142857142857,0.937000079868724,-0.03543720071280873
385,0.1,0.1,0.297115086534201,-0.0355247042068468
386,0.0,0.0,-0.04743837141515752,-0.035612180971498104
387,0.0,0.0,-0.04743837141515752,-0.03569963144388423
388,0.0,0.0,-0.04743837141515752,-0.03578705607016085
389,0.0,0.0,-0.04743837141515752,-0.03587445530566569
390,0.36666666666666664,0.36666666666666664,1.2159243077324904,-0.03596182961506602
391,0.13636363636363635,0.13636363636363635,0.4224072530612404,-0.03604917947250744
392,-0.3,-0.3,-1.081098745263233,-0.03613650536176066
393,0.6,0.6,2.0198823762809934,-0.03622380777637073
394,-0.35416666666666663,-0.35416666666666663,-1.2677318683191354,-0.03631108721980257
395,-0.7000000000000001,-0.7000000000000001,-2.4593125770606674,-0.036398344205589156
396,0.9444444444444442,0.9444444444444442,3.2066776203287835,-0.03648557925741297
397,0.0,0.0,-0.04743837141515752,-0.036572792909000146
398,0.5113636363636364,0.5113636363636364,1.7144827203713349,-0.03665998570419061
399,-0.125,-0.125,-0.4781301938518557,-0.036747158197068266
400,-0.13166666666666668,-0.13166666666666668,-0.501100424381813,-0.036834310952025655
401,0.0,0.0,-0.04743837141515752,-0.03692144454363098
402,0.07500000000000002,0.07500000000000002,0.21097672204686146,-0.037008559556677124
403,0.0,0.0,-0.04743837141515752,-0.037095656586223116
404,-0.15555555555555559,-0.15555555555555559,-0.5834104171141598,-0.037182736237313746
405,0.0,0.0,-0.04743837141515752,-0.0372697991244986
406,0.0,0.0,-0.04743837141515752,-0.037356845871758325
407,0.0,0.0,-0.04743837141515752,-0.03744387711255393
408,0.0,0.0,-0.04743837141515752,-0.037530893489982224
409,0.75,0.75,2.5367125632050316,-0.03761789565684211
410,0.41428571428571426,0.41428571428571426,1.3799973829464707,-0.03770488427558148
411,0.0,0.0,-0.04743837141515752,-0.03779186001799966
412,0.0,0.0,-0.04743837141515752,-0.03787882356515756
413,0.0,0.0,-0.04743837141515752,-0.037965775607400734
414,0.3333333333333333,0.3333333333333333,1.1010731550827042,-0.03805271684450174
415,0.0,0.0,-0.04743837141515752,-0.03813964798566048
416,0.0,0.0,-0.04743837141515752,-0.0382265697494418
417,0.0,0.0,-0.04743837141515752,-0.03831348286369874
418,-0.5,-0.5,-1.77020566116195,-0.03840038806537745
419,-0.125,-0.125,-0.4781301938518557,-0.03848728610001182
420,0.1,0.1,0.297115086534201,-0.0385741777214708
421,0.1,0.1,0.297115086534201,-0.03866106369177663
422,0.0,0.0,-0.04743837141515752,-0.03874794478089779
423,0.6,0.6,2.0198823762809934,-0.038834821766513844
424,0.7428571428571429,0.7428571428571429,2.5121016019229345,-0.03892169543375086
425,0.0,0.0,-0.04743837141515752,-0.03900856657488571
426,0.0,0.0,-0.04743837141515752,-0.03909543598899073
427,0.7857142857142857,0.7857142857142857,2.6597673696155164,-0.039182304481456154
428,0.0,0.0,-0.04743837141515752,-0.039269172863589705
429,0.0,0.0,-0.04743837141515752,-0.03935604195242825
430,0.0,0.0,-0.04743837141515752,-0.03944291257031988
431,0.0,0.0,-0.04743837141515752,-0.039529785544395075
432,-0.04583333333333334,-0.04583333333333334,-0.20535870630861353,-0.039616661705987176
433,0.0,0.0,-0.04743837141515752,-0.039703541890001734
434,0.14166666666666666,0.14166666666666666,0.44067902734643366,-0.039790426934228955
435,-0.15555555555555559,-0.15555555555555559,-0.5834104171141598,-0.039877317678596196
436,0.0,0.0,-0.04743837141515752,-0.03996421496435898
437,0.0,0.0,-0.04743837141515752,-0.040051119633223886
438,0.0,0.0,-0.04743837141515752,-0.04013803252640137
439,-0.30000000000000004,-0.30000000000000004,-1.0810987452632332,-0.040224954483448816
